repo,sha,message,date,keyword_match,file_match
ItzCrazyKns/Vane,452180356d57c6e1a7fdc10006de92a5686c0cb1,feat(library): enhance ui & ux,2025-12-24T10:17:56Z,True,True
ItzCrazyKns/Vane,9e8d883768c43520464345fefe58654f5cee451b,feat(package): bump version,2026-04-09T13:52:38Z,False,True
ItzCrazyKns/Vane,71790f346e2b88ff87241bb65a9e45a698ccbf38,feat(app): lint & beautify,2026-04-09T13:51:40Z,False,True
ItzCrazyKns/Vane,a889fdc31e5ec7a7cfab108b7dd17744a260b78d,feat(app): fix build issues,2026-04-08T17:54:01Z,False,True
ItzCrazyKns/Vane,acaa208a41b0cd79a82d4521d3123c86073f1850,"feat(packages): update to latest version, add scraping processing",2026-04-08T17:47:48Z,False,True
ItzCrazyKns/Vane,0e33641927ed8a830f2f7e7a44c2609f1838c5ab,fix: handle upload errors and reset spinner state,2026-03-26T19:20:24Z,False,True
ItzCrazyKns/Vane,72ac81529449a678fb3fdaa500ac688234301e35,"feat(weather): change to `freeipapi`, move `getApproxLocation` to actions",2026-03-26T17:04:01Z,False,True
ItzCrazyKns/Vane,21bd88787e9ea88a79e9fa424c831e342e401526,fix: guard against non-array searching queries in research steps (fixes #1075),2026-03-22T17:11:17Z,False,True
ItzCrazyKns/Vane,7ab23d6339af3feea4106ac668345301505516dd,feat(setup-screen): fix spacing,2026-03-09T13:18:01Z,False,True
ItzCrazyKns/Vane,39c0f198b5bd242192a1f4bd21dc2400301c9e62,feat(app): rename to 'vane',2026-03-09T12:35:31Z,False,True
ItzCrazyKns/Vane,3b8d8be6761949cf9034d6b3d9ec82a78115cb81,feat(package): bump version,2025-12-31T07:28:59Z,False,True
ItzCrazyKns/Vane,bd7c563137fe503382da8ca69d8adc9b0edcbd60,feat(package): add json repair,2025-12-31T07:27:59Z,False,True
ItzCrazyKns/Vane,a98f0df83f1dda0122066a5555c481f4b6085c7c,feat(app): lint & beautify,2025-12-29T16:32:21Z,False,True
ItzCrazyKns/Vane,d1bd22786d8a02c4369c95e6d6be3a16423f5f5d,Update package.json,2025-12-27T14:45:34Z,False,True
ItzCrazyKns/Vane,bb7b7170cad22adda0277cde09c3de9ae8417d9f,"feat(media, suggestions): handle chat history correctly",2025-12-27T14:33:34Z,False,True
ItzCrazyKns/Vane,a691f3bab0a84790f9c63c84059c1d024a6f75cd,"feat(chat-hook): fix history saving delay (async state), add delay before media search to allow component refresh",2025-12-27T14:32:36Z,False,True
ItzCrazyKns/Vane,f1c9fa0e33f802dfd3cb2a53bdedbc7ef4ef9fd3,feat(package): bump version,2025-12-27T13:26:16Z,False,True
ItzCrazyKns/Vane,d872cf5009a46776e05df187eca0a1847e71e41b,feat(chat-hook): prevent duplicate blocks,2025-12-27T13:06:13Z,False,True
ItzCrazyKns/Vane,19dde42f22bea67d438621ee0c1ad88219a34450,"feat(app): fix build errors, use webpack",2025-12-27T13:05:30Z,False,True
ItzCrazyKns/Vane,7f3f88196412ddd3a2d28e0aff13063bcadf0431,"Update src/components/Navbar.tsx

Co-authored-by: cubic-dev-ai[bot] <191113872+cubic-dev-ai[bot]@users.noreply.github.com>",2025-12-27T08:02:20Z,False,True
ItzCrazyKns/Vane,9620e63e3f7fecb50edb0907195b6fcc73314b5b,"Update src/components/MessageActions/Copy.tsx

Co-authored-by: cubic-dev-ai[bot] <191113872+cubic-dev-ai[bot]@users.noreply.github.com>",2025-12-27T07:59:43Z,False,True
ItzCrazyKns/Vane,b5ba8c48c0c9a6537db6a3cfcbb6e61c47a8ede8,"Update src/components/WeatherWidget.tsx

Co-authored-by: cubic-dev-ai[bot] <191113872+cubic-dev-ai[bot]@users.noreply.github.com>",2025-12-27T07:44:46Z,False,True
ItzCrazyKns/Vane,f5e054f6ea64d9a3a7ebde2e95d0eef26a0de2e0,feat(chat): fix hidden input,2025-12-24T10:18:16Z,False,True
ItzCrazyKns/Vane,e1afcbb78797e899f392edb4db66c5c2f340ed99,feat(package): add google genai & bump transformers,2025-12-24T08:26:43Z,False,True
ItzCrazyKns/Vane,6ae885e0ed334ce9610613f2866aa71d3eb0ede1,feat(steps): display after loading animation,2025-12-24T08:25:07Z,False,True
ItzCrazyKns/Vane,cf95ea0af71dc3f9125a2b306fec63303d02c384,feat(app): lint & beautify,2025-12-23T13:24:01Z,False,True
ItzCrazyKns/Vane,24c32ed88194af49905b8c5484d1edb3f85398b7,feat(app): enhance attach transition,2025-12-23T13:23:40Z,False,True
ItzCrazyKns/Vane,a99702d837a5b334a2ac9914cb5cc3fb1d9fe966,feat(app): update UI to handle uploads,2025-12-13T16:53:39Z,True,True
ItzCrazyKns/Vane,b706434bac23ba0db8f67baaaf2be918e58a4cd1,feat(chat-window): display only when ready,2025-12-23T12:26:15Z,False,True
ItzCrazyKns/Vane,2c65bd916b1e1faab04679a1f4a24114e89fe6fc,feat(chat-hook): set ready before reconnecting,2025-12-23T11:59:14Z,False,True
ItzCrazyKns/Vane,c3b74a3fd0eb86b82851dcda6ff19f2a44e3dba0,feat(assistant-steps): only open last comp,2025-12-23T11:47:56Z,False,True
ItzCrazyKns/Vane,5f040346504d89829160db2c651ff50b7363d1d7,feat(chat-hook): handle reconnect,2025-12-23T11:47:19Z,False,True
ItzCrazyKns/Vane,13d6bcf1136355d7dbdd3949847cac9263073910,Update Optimization.tsx,2025-12-22T12:28:30Z,False,True
ItzCrazyKns/Vane,94a24d40582242a47745cae41ca91eddaf686688,feat(message-input): add overflow to prevent blocked popovers,2025-12-21T14:26:43Z,False,True
ItzCrazyKns/Vane,300cfa35c7fa825f6fd4da305b18f42314e36549,Update Optimization.tsx,2025-12-19T11:15:46Z,False,True
ItzCrazyKns/Vane,85273493a01797291dd088d5d28307bb63203f2c,feat(copy): fix type mismatch,2025-12-19T11:05:13Z,False,True
ItzCrazyKns/Vane,6e2345bd2d56fc136d3397c26e409b03a024ed7c,feat(message-box): update `markdown2jsx` overrides to render codeblock,2025-12-19T10:57:55Z,False,True
ItzCrazyKns/Vane,fdee29c93ef3bb0ee312326d06cb849c3d05fedf,feat(renderers): add code block,2025-12-19T10:56:51Z,False,True
ItzCrazyKns/Vane,21cb0f5fd967e743486515a9f40fa44007afb5bd,feat(app): add syntax highlighter,2025-12-19T10:56:38Z,False,True
ItzCrazyKns/Vane,a82b605c70b85704bb77a31d3d5be399e04f16aa,feat(citation): move to message renderer,2025-12-19T10:56:13Z,False,True
ItzCrazyKns/Vane,64683e3dec1ed5c6e46de4c09f5d07c2f21c707f,feat(assistant-steps): improve style,2025-12-19T10:55:56Z,False,True
ItzCrazyKns/Vane,5511a276d4e5e5ea22bebd881101cb1c38d627bb,Update Sources.tsx,2025-12-18T08:26:08Z,False,True
ItzCrazyKns/Vane,473a04b6a59bd448bee2541187fc94f5f71b83d9,feat(suggestions): prevent icon from shrinking,2025-12-18T08:26:04Z,False,True
ItzCrazyKns/Vane,1961e4e7070cf31a37c80b4d7b5241466e4d943d,feat(empty-chat-message-input): use sources,2025-12-15T18:19:26Z,False,True
ItzCrazyKns/Vane,9b2c229e9c631cf2d28ce88bb064587e156f92c1,feat(message-input): remove copilot toggle,2025-12-15T18:18:32Z,False,True
ItzCrazyKns/Vane,4bdb90e1501bd15bc62baa454d3d89e2b0373d15,"feat(message-input-actions): update to use motion, improve animations",2025-12-15T18:18:14Z,False,True
ItzCrazyKns/Vane,f9cc97ffb5e51e67393f5a94d118d1ad38ae43cc,feat(message-input-actions): add sources,2025-12-15T18:17:48Z,False,True
ItzCrazyKns/Vane,9dd670f46aded0c53d4b5f6f2f3f2e7c24a6a111,feat(chat-hook): handle sources,2025-12-15T18:17:38Z,False,True
ItzCrazyKns/Vane,bd3c5f895a776430ee3ce681c9f4088e9f0b056b,"feat(message-input-actions): remove copilot, focus selector",2025-12-15T18:17:21Z,False,True
ItzCrazyKns/Vane,e6c8a0aa6f48d583de6a61322ba4f9a5a1f00d54,Add antialiased class to body element,2025-12-15T18:17:01Z,False,True
ItzCrazyKns/Vane,a3065d58ef5266d67a0cfb8c8ac083803377a0f7,"feat(package): add motion, react tooltip, phosphor icons",2025-12-15T18:16:11Z,False,True
ItzCrazyKns/Vane,13ae0b9451c1f1ad68536b3e04db6965344bed98,"feat(package): remove langchain, other unused packages",2025-12-13T16:44:29Z,False,True
ItzCrazyKns/Vane,2df6250ba1a58fc1122576dc2908a4e79e63d2b1,feat(weather): respect unit preference,2025-12-08T07:39:21Z,False,True
ItzCrazyKns/Vane,96001a9e263c81684781efa6c2e1d2addc0a866b,"feat(assistant-steps): handle reading, search_results",2025-12-08T07:38:26Z,False,True
ItzCrazyKns/Vane,e329820bc8c750005c7b50a7a4d8f36250498491,"feat(package): update lucide-react, framer-motion",2025-12-08T07:36:58Z,False,True
ItzCrazyKns/Vane,5174820554d0f8e83a41c295b617a82c7655cb28,feat(package): bump next version,2025-12-07T16:39:11Z,False,True
ItzCrazyKns/Vane,d0124b9f06a084d1ec4d849c3347b7595969f089,feat(actions): add scrape URL action,2025-12-06T13:24:37Z,False,True
ItzCrazyKns/Vane,f2f2af9451e8ae0da6b41824ff103a9a349b8bb1,feat(message-input): hide content after input,2025-12-06T09:54:15Z,False,True
ItzCrazyKns/Vane,65ef299d728d58e9e06585e0ec9cf32a11d31258,"feat(settings): display app version, link",2025-12-06T09:52:06Z,False,True
ItzCrazyKns/Vane,4fc810d9769af82bce1069a48aa840b0f1747b87,feat(calculation-widget): enhance UI,2025-12-05T16:00:41Z,False,True
ItzCrazyKns/Vane,a548fd694aa3b69efbfbe3ddf950cc91651248a2,"feat(utils): compute cosine similarity, remove package",2025-12-05T15:58:15Z,False,True
ItzCrazyKns/Vane,33c8f454a33c44380273254272b68d6249f5a87b,feat(weather-widget): do not round temperature,2025-12-02T06:19:37Z,False,True
lfnovo/open-notebook,a9a14089777c80371d731fee6776ae0816918813,"perf(sources): memoize SourceCard and stop polling completed sources (#901)

* perf(sources): memoize SourceCard and stop polling completed sources

The notebook source list re-rendered every SourceCard whenever an unrelated
parent state changed (layout toggles, context selection), and every complet",2026-06-16T07:48:07Z,True,True
lfnovo/open-notebook,58d4226dc73015383f54c2b7a0398877a11504da,"chore(deps-dev): bump vitest and @vitest/ui in /frontend (#823)

Bumps [vitest](https://github.com/vitest-dev/vitest/tree/HEAD/packages/vitest) and [@vitest/ui](https://github.com/vitest-dev/vitest/tree/HEAD/packages/ui). These dependencies needed to be updated together.

Updates `vitest` from 3.2.4",2026-06-02T07:42:53Z,True,True
lfnovo/open-notebook,df0ab5f4d783362ea5d76f8ea06cec46649901b9,"feat: add Polish (pl-PL) UI locale (#817)

- Add frontend/src/lib/locales/pl-PL/index.ts with full Polish translations (16 sections)
- Register pl-PL in locales/index.ts (label Polski)
- Add Polish date handling in date-locale.ts (date-fns pl)
- Add Polish to the language toggle (LanguageToggle.tsx)",2026-05-29T14:01:03Z,True,True
lfnovo/open-notebook,76e408f81e86e0dc4c9ae44b1f33976658ebb926,"feat: add Catalan translation to the UI (#674)

* Add Catalan translation

* Add Catalan to the UI

* Typo

* Make Catalan language dynamic

* Fix LanguageToogle

* fix(i18n): restore locale parity after merging main

- Add `common.catalan` to de-DE (the German locale, merged via #794
  before this ",2026-05-29T13:24:06Z,True,True
lfnovo/open-notebook,24892aca1b172d90282adc753701d91ce63ea4db,"Add German UI locale (#794)

Co-authored-by: Marius <marius@example.local>",2026-05-22T11:33:14Z,True,True
lfnovo/open-notebook,4d4330fb3f9bddf9d646cc7a8cf3ef305c58d079,"fix(docker): make wait-for-api.sh POSIX and enforce LF line endings (#586) (#598)

* fix(docker): make wait-for-api.sh POSIX and enforce LF line endings (#586)

* fix: restore inline comment on final exit 0

Addresses review feedback: the comment on the final `exit 0` explains
a non-obvious design d",2026-04-19T18:49:11Z,True,True
lfnovo/open-notebook,648f6d78083091c171a4ed176d7cae07786dc9a9,"feat(i18n): add Spanish (es-ES) locale (#757)

* feat(i18n): add Spanish (es-ES) locale

Add complete Spanish translation covering all 930+ keys across
all UI sections: navigation, notebooks, sources, chat, search,
podcasts, transformations, settings, models, API keys, and error messages.

- Create ",2026-04-19T14:32:12Z,True,True
lfnovo/open-notebook,14ba8f51e81f34855cd21c390f2576215d8808dd,"test(ci): measure and report test coverage (#966)

Add backend (pytest-cov) and frontend (Vitest v8) coverage to CI: pytest runs with --cov + uploads coverage.xml, vitest runs with --coverage + uploads the report. Lockfiles (uv.lock, package-lock.json) regenerated for the new deps; verified both cov",2026-06-25T11:41:37Z,False,True
lfnovo/open-notebook,9bbd06bf9bf2c3e254cfeee07c1da5f5cbcbcdee,"fix: address dependency audit findings (#962)

Add npm overrides for vulnerable transitive frontend packages (ws, brace-expansion, ajv, @eslint/plugin-kit, postcss) — npm audit now reports 0 vulnerabilities — refresh uv.lock (langsmith, pydantic-settings, pip), and harden external window.open(..., '",2026-06-25T11:25:20Z,False,True
lfnovo/open-notebook,8a5bf2d98aef25a67c468d7e62a82a724e30852c,"feat: sort sources by all table columns (#930)

Expand /api/sources sorting to type, title, created, updated, insights_count, and embedded (whitelisted, with a computed type alias so SurrealDB can order by it). Frontend adds sortable headers for every column plus an Updated column.

Fixes #895",2026-06-25T10:33:47Z,False,True
lfnovo/open-notebook,cac4e01975cab2dd65898f547d706f64abb482dc,"feat: add 'Refresh content' action for web-link sources (#959)

Add a 'Refresh content' menu item for completed web-link sources that re-fetches the URL and re-embeds via process_source (no transformations, so no duplicate insights). Translated across all 14 locales.

Fixes #259",2026-06-21T22:35:55Z,False,True
lfnovo/open-notebook,6b6b3c673316f4ba1dcd2043fd4363dacde54f60,"feat: render LaTeX math beyond chat (#957)

Extend KaTeX rendering (remark-math + rehype-katex) from chat-only to source content, source insights, Ask answers, transformation output, and the note editor live preview.

Fixes #269",2026-06-21T21:23:08Z,False,True
lfnovo/open-notebook,8e3d6d5dfd8c09e80243877d7adfe62392c1acba,"fix: keep discover-models dialog submit button visible (#956)

Lay the model-discovery dialog out as grid-rows-[auto_1fr_auto] (fixed header/footer, scrollable body) so the Add button stays visible with long model lists. Fixes the OpenRouter-models registration blocker.

Fixes #816",2026-06-21T21:22:27Z,False,True
lfnovo/open-notebook,c993c6051cf328ef036d1081a6575ab17773081c,"fix: render [insight:<id>] chat references as clickable citations (#955)

Accept `insight` as an alias for `source_insight` in the reference parsers so the short form models sometimes emit becomes a clickable citation that opens the insight.

Fixes #490",2026-06-21T21:07:51Z,False,True
lfnovo/open-notebook,e73f23116bdb5349fba8965abdbd1ce4602c644a,"fix: let note editor fill the dialog height (#950)

Removed the max-h-[500px] constraint on the MarkdownEditor wrapper so the note editor grows to fill the dialog (respecting the flex-1/h-full parent) instead of being capped at 500px.

Fixes #932",2026-06-21T18:36:25Z,False,True
lfnovo/open-notebook,42437abf1059cb7766e4ffebabc2a79832c2fd77,"fix: narrow note context mode type (#929)

Adds NoteContextMode = Exclude<ContextMode, 'insights'> and threads it through the note selection utilities and NotesColumn callbacks, so notes only accept off/full (no insights). Pure type-safety, no runtime behavior change.

Fixes #917",2026-06-21T18:00:44Z,False,True
lfnovo/open-notebook,209b48cc104fdf56819206f428d9e801572cb992,"feat(notebooks): add list view toggle to notebooks page (#925)

Add a tile/list view toggle to the Notebooks page header. Tile view
(the card grid) remains the default; list view renders compact rows
showing notebook name, description, source/note counts, and last
updated. The preference is persiste",2026-06-18T13:26:00Z,False,True
lfnovo/open-notebook,2210904e5b431ea648b7b7803dac3c98adc94056,"feat(notebooks): bulk include/exclude all sources from chat context (#915)

* feat(notebooks): bulk include/exclude all sources from chat context

Adds a ""Context"" menu to the Sources column header to set every source's chat
context selection at once (#223): ""Include all in context"" sets each source",2026-06-17T15:14:44Z,False,True
lfnovo/open-notebook,8c49cb49040ddc9478e88cf08b94a8bfca2c7a9b,"feat(chat): render LaTeX math with KaTeX (#916)

Adds inline ($...$) and display ($$...$$) math rendering to chat output (#606),
which is used by both notebook chat and source chat via ChatPanel.

- add remark-math + rehype-katex to the chat ReactMarkdown pipeline
- load KaTeX stylesheet globally in",2026-06-17T14:43:40Z,False,True
lfnovo/open-notebook,f04d2695951074db413db2c2a8d89c2c8ed1313d,"fix(search): page-level scroll for results + configurable API timeout (#905)

* fix(search): page-level scroll for results + configurable API timeout

#882: Search/Ask results were trapped in a height-capped (max-h-[60vh])
inner-scroll container because the search page content wrapper wasn't a scrol",2026-06-16T12:23:52Z,False,True
lfnovo/open-notebook,003c452839d8a4936fa74e64eb87150905de3309,"feat(sources): make retry prominent on failed source cards (#904)

The retry action for failed sources was effectively dropdown-only and the
inline button (when shown) didn't stop event propagation, so clicking it also
opened the source detail (#726).

- Surface a filled ""Retry processing"" button di",2026-06-16T12:12:02Z,False,True
lfnovo/open-notebook,0aaaa3245525c539b8b3a043416fcbfd21477e03,"feat(i18n): add Turkish (tr-TR) translation (#871)

* feat(i18n): add Turkish (tr-TR) translation

* fix(i18n): derive LanguageCode from resources to avoid sync drift

* fix(i18n): make Turkish selectable and fix tr-TR syntax errors

- Fix unescaped quotes in tr-TR search strings that broke the buil",2026-06-13T11:46:15Z,False,True
lfnovo/open-notebook,0235632afc6e3cb3e7cce3f60abcf62e5a29b66a,"feat: expose new audio providers (Mistral STT/TTS, Deepgram TTS, xAI TTS) (#834)

Surface the audio providers added in esperanto 2.21/2.22:

- Mistral Voxtral STT (voxtral-*-latest) and TTS (voxtral-mini-tts) — reuses
  MISTRAL_API_KEY; discovered via the existing /v1/models endpoint.
- Deepgram TTS",2026-06-02T09:27:09Z,False,True
lfnovo/open-notebook,f8625a58115fb860163b2ead0e30c88f0a913423,"feat: bump esperanto to 2.22.0 + Ollama num_ctx override (#833)

Upgrade esperanto 2.20.0 -> 2.22.0. The constraint (>=2.20.0,<3) already
allowed it; this relocks and picks up upstream fixes (OpenRouter json body,
clearer null-embedding errors, streaming ToolCall objects, base_url
trailing-slash nor",2026-06-02T09:20:24Z,False,True
lfnovo/open-notebook,3c2d2af9433b012c0abb8d46412ad2c1d2bff31a,"fix(frontend): keep ""Chat with source"" navigation in-app (#815)

The ""Chat with source"" button in SourceDialog opened an internal app route
(/sources/...) in a new browser tab via window.open(..., ""_blank""). Switch
it to Next.js router navigation so it stays within the app (closing the
dialog first)",2026-05-29T14:01:56Z,False,True
lfnovo/open-notebook,1d45ca2ef99d2cd58e847fc9d56f09438d45877f,"fix(i18n): use t('common.german') for language toggle label (#814)

Follow-up to #794. Adds the `german: ""Deutsch""` key to every locale and
switches the language toggle from a hardcoded `<span>Deutsch</span>` to
`<span>{t('common.german')}</span>`, matching the pattern used by every
other language e",2026-05-29T13:39:31Z,False,True
lfnovo/open-notebook,8e74e492d3eafba000b5178cce363984d702b4cf,Correct settings form call-to-action label: Settings -> Save (#771),2026-05-22T00:26:59Z,False,True
lfnovo/open-notebook,98a528158a86219f5f05403609c1fdd9d35c7159,"refactor: migrate i18n from custom Proxy pattern to standard react-i18next t() function

- Replace Proxy-based useTranslation hook with thin react-i18next wrapper
- Convert all t.section.key property access to t('section.key') function calls across 84 files
- Migrate TranslationKeys type parameters ",2026-04-12T13:27:49Z,False,True
lfnovo/open-notebook,ba01f7df4e8d12acdfd032a5a52c59cba8f54d86,"fix: handle credential decryption errors gracefully (#740)

- Credential.get_all() now uses per-row error handling instead of failing on first bad row
- Broken credentials include decryption_error field with descriptive message
- DELETE endpoint falls back to direct DB delete when credential can't b",2026-04-13T00:22:37Z,False,True
lfnovo/open-notebook,adc03e56bbaf43667ab8754fb5dd3c5107516787,"feat: add DashScope (Qwen) and MiniMax provider support

- Bump esperanto dependency to >=2.20.0 for new provider profiles
- Register both providers in credentials, key provider, connection tester, model discovery, and models router
- Add frontend provider entries (display names, modalities, docs li",2026-04-06T13:54:37Z,False,True
blakeblackshear/frigate,e2ce0c82ff1c7e3626e705d36c4add85ec89939f,show Frigate+ submission failures in the UI instead of showing a false success (#23579),2026-06-27T22:38:24Z,True,True
blakeblackshear/frigate,c79ca9838fff97cd6197a489cce42db38ac94e00,"UI tweaks (#23492)

* slightly darken bg-card

* change menu label

* move snapshot retain out of advanced fields

* add new ui options for collapsibles

* backend title and description

* remove unused snapshot retention field

* update reference config

* remove further references to snapshots ret",2026-06-16T13:56:52Z,True,True
blakeblackshear/frigate,b751025339d9f3b44d024808295d2939020ce0dc,"Mobile UI/UX improvements (#23402)

* increase camera group icon size on mobile

add an animated slider when there is not enough space for all defined camera groups

* change desktop and mobile edit camera groups icon to pencil and add desktop tooltip

* apply safe area insets to mobile layout in PW",2026-06-04T15:56:11Z,True,True
blakeblackshear/frigate,3f0ebb35778ae5943ab53ea0bfd85ea9b4f8b749,"Add ability to hide cameras from review UI (#23387)

* Add field to control if cameras show in review

* i18n

* Add config to UI",2026-06-02T21:11:42Z,True,True
blakeblackshear/frigate,ec44398b1c3e1c5fbf2d1177d6f1c78c8c8f108a,"Miscellaneous fixes (#23295)

* filter motion review by allowed cameras

* filter alertCameras by allowed cameras so the recent alerts query for restricted roles doesn't reference cameras they can't access

* skip data streams in chapter exports to avoid ffmpeg segfault

* formatting

* restrict deb",2026-05-24T12:48:52Z,True,True
blakeblackshear/frigate,0bdf5002a0d5f5380381b9a662f14fcc6f346678,"Miscellaneous fixes (#23279)

* use monotonic clock for detector inference duration to prevent negative values from wall clock steps

* add ability to set camera's webui_url from camera management pane

* Gemini send thought signature

* Update docs

* copy face and lpr configs from source camera to",2026-05-22T13:52:01Z,True,True
blakeblackshear/frigate,accbab7afce342c6daed884659ccbb48d0cd5f98,"Rebuild object docs (#23570)

* Rebuild object docs

* Tweak styling and fix mixing tabs

* Fix warning

* Cleanup styling",2026-06-26T12:48:42Z,False,True
blakeblackshear/frigate,cbf6d032cb6c93d614976c5d5a18701b127a6668,"Add optional docs link to config field messages (#23569)

* add optional docs link to config field messages

* docs tweaks

* add field messages for model dimensions",2026-06-25T23:25:59Z,False,True
blakeblackshear/frigate,5003ab895c9802bc5c292da665eab7132b7f5eba,"add camera search, select-all/clear, and group selection to the multi-camera export dialog (#23516)",2026-06-19T21:50:19Z,False,True
blakeblackshear/frigate,652ea2454f17682cf2e1bc404b40ba23ccf0f3cd,"Miscellaneous fixes (#23513)

* display zone names consistently using friendly_name or raw id without transformation

* enforce camera-level access on go2rtc live stream websocket endpoints",2026-06-19T16:10:22Z,False,True
blakeblackshear/frigate,8203e39b7f3408e348e84d717b98bf6f9b40f6d9,add go2rtc settings section to the save all flow (#23501),2026-06-17T14:10:23Z,False,True
blakeblackshear/frigate,282e70d4bf2bf0cc1782b61d95bd302992c73f05,"Add go2rtc stream selection to camera configuration (#23496)

* add go2rtc stream selection to camera ffmpeg config

* i18n

* add config-schema.json to generated e2e mock data

* e2e test

* docs

* fix test",2026-06-16T22:12:39Z,False,True
blakeblackshear/frigate,e84a89ef3ebe11b848393ab7b627dbef4ce41da5,fix camera audio availability detection on mobile live grid (#23488),2026-06-15T13:26:19Z,False,True
blakeblackshear/frigate,d7ad3ba6992651bfb427bd1f031c11f2771bbb7a,"Fix chat tool calling and prompt breaking (#23457)

* Implement tool call history keeping

* Refactor to match single message implementation

* Simplify data representation

* Cleanup chat page rendering

* Include system message to not break cache

* Formatting

* Update tests and update .gitignore",2026-06-12T12:48:43Z,False,True
blakeblackshear/frigate,e6601d50a613719adb361a4c2a715d4bc045a047,"Add recording keyframe analysis to camera probe dialog (#23453)

* backend: endpoint and util funcs

* tests

* frontend and i18n

* update openapi spec

* add tip to docs",2026-06-11T20:16:41Z,False,True
blakeblackshear/frigate,f3a352ef3f34c77ec19de892a4b2f477403b4be3,"Miscellaneous fixes (#23413)

* update e2e mock data to remove deprecated fields

* remove scream audio label

scream was never mapped to anything in frigate's custom labelmap, yell is used everywhere

* document common audio labels

* deprecate ffmpeg 5

* language tweak

* add field message to rec",2026-06-08T15:14:16Z,False,True
blakeblackshear/frigate,b7cdc1c614e56fb0a8227aded94910e72147e02c,"Docs updates (#23407)

* refactor go2rtc docs

* clarify go2rtc language in live

* add export docs

* Move around config items to reflect reference config is now for advanced users

* Remove outdated ipv6 section

* Fix broken links

* live usage docs

* review usage docs

* history usage

* explor",2026-06-04T23:07:12Z,False,True
blakeblackshear/frigate,a4f077b128e96de679a777565a7cf0ce630ff72f,"Miscellaneous fixes (#23394)

* serialize OpenVINO inference per process to prevent concurrent-inference segfault

* clean up

* add max scaling meta to login page

* add more detect section field messages

* fix icon layout in settings field messages

* tweak edit icon color",2026-06-04T18:48:58Z,False,True
blakeblackshear/frigate,7e83d5de906315631de7419cfaa3a9bd4fb490f8,add snapshot download to History player (#23395),2026-06-03T22:17:04Z,False,True
blakeblackshear/frigate,570e21340a14658d75ce7d8dcac0b4a7e65226e0,"Miscellaneous fixes (#23373)

* republish MQTT switch states when a profile is activated or deactivated

* fix object mask default name when created from Explore tracking details

* tweak annotation offset max in UI

* optimize recordings/unavailable gap detection and drop empty motion activity buck",2026-06-01T19:55:52Z,False,True
blakeblackshear/frigate,8073174c20d16f3faee02afb5599141a2180c75f,"Refactor motion search (#23378)

* refactor motion search

* cleanup dead code and tests

* tweaks

* fix multi-day seeking

* start playback a few seconds before the change so the motion is in view",2026-06-01T17:08:46Z,False,True
blakeblackshear/frigate,47a06c8b309b50d3f10f030d45b55990b9f22d1e,"Tweaks (#23367)

* add ptz presets and default role widgets

* language tweaks

* fix width in triggers view

* tweak iOS PWA message in notifications settings

* deprecate ui.date_style and ui.time_style

these have been unused since date/time formatting has been pushed to i18n

* add config migrat",2026-05-31T21:09:10Z,False,True
blakeblackshear/frigate,407817a3b1d73949a584d81826cafb415f04cd0d,"Motion search fixes (#23359)

* improve error parsing and increase skip default

* improve motion search  layout to match tracking details

* implement draw and move mode on mobile

* update motion search docs

* language tweaks

* improve tips

* note actions menu",2026-05-31T13:51:32Z,False,True
blakeblackshear/frigate,08be019bedea5a360df20332eab6184436041db4,"Miscellaneous fixes (#23358)

* improve visibility of blurred icon buttons

* add motion search to history actions menu and mobile drawer

* i18n

* use pure css for motion search dialog video

* defer profile restoration until subscribers are connected

* change order of features in mobile review s",2026-05-31T03:35:03Z,False,True
blakeblackshear/frigate,2dd05ca984b135ab1d24401bafd42ad592702f65,"Allow rtsps:// in camera wizard URL validation (#23352)

Extends the custom URL validator to accept both rtsp:// and rtsps://, and updates the error message in all 25 translated locales to reflect both schemes. Also fixes a pre-existing typo in the Slovak translation (\""rtsp / \"" → \""rtsp://\"").

Co",2026-05-30T17:11:14Z,False,True
blakeblackshear/frigate,6fdd65ddb56c8c21796f56e4cccd65617dcf4e5e,"UI tweaks (#23346)

* remove redundant per-view toasters in settings

* add variants to standardize dialog footer button layouts

* remove text-md

this class name compiles to nothing in tailwind. we used to add it to prevent iOS from zooming when focusing on an input, but that is now solved via the",2026-05-29T22:00:30Z,False,True
blakeblackshear/frigate,4b6fa49449b59d4a0ea0e848b94c6339843f33d0,"Miscellaneous fixes (#23335)

* stabilize chart options to stop ApexCharts updateOptions running on every stats tick

* constrain height of export dialog

* stop audio maintainer when deleting a camera

* run face register and recognize API handlers in threadpool",2026-05-29T12:53:17Z,False,True
blakeblackshear/frigate,bc65713ae4df0ba1ebe438cc5db863eab1c69f97,"Clone camera settings (#23339)

* add clone dialog

* i18n

* tweaks

* add to camera management pane

* add e2e test

* optional disable portal prop

* radio and checkbox tweaks

* tweak i18n

* add select all/select none

* fixes

* reset form only on open transition

* unselect all targets for ex",2026-05-28T23:44:06Z,False,True
blakeblackshear/frigate,50f17e68522419794086ead3752519f9bf966264,"Add live streams widget (#23330)

* add live streams widget

* i18n

* docs",2026-05-27T19:35:07Z,False,True
