repo,sha,message,date,keyword_match,file_match,llm_label,llm_reason
lobehub/lobehub,ae1176a624a0958e34c8de7166ed8e73e27c87ed,🐛 fix(skills): parse folded project skill descriptions (#16492),2026-06-30T16:36:27Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,3debaa061683495a5e64da0e86bde6627636914a,"🐛 fix(chat-input): wrap input-history ghost css in cx (#16516)

🐛 fix(chat-input): wrap ghost preview css in cx for string className

antd-style `css` returns SerializedStyles; passing it straight to a DOM
`className` fails type-check (TS2322). Wrap in `cx()` like the sibling
className in this file ",2026-06-30T16:00:17Z,False,True,Yes,UI signal 'css' in message
lobehub/lobehub,c0315fddc65eae5eff710c1c078ba45b567d3710,"✨ feat(chat-input): popup history picker with ghost preview (#16515)

Replace the inline ArrowUp recall with a GUI popup pick list. On an empty
input, ArrowUp opens a list of prior prompts above the editor; moving the
highlight (keyboard or hover) shows a dimmed single-line ghost preview via
the edi",2026-06-30T15:49:15Z,False,True,Yes,UI signal 'hover' in message
lobehub/lobehub,f7864e99836b700d63730e9e378af8b1c7306b55,"✨ feat(agent): hide Files tab in chat mode (#16506)

The Files tab in the conversation working sidebar is an agent-mode
affordance — in plain chat mode the working directory is irrelevant to
the user. Gate `filesAvailable` on `!isChatMode` so the tab only appears
in agent mode.

Co-authored-by: Clau",2026-06-30T15:29:54Z,False,True,Yes,UI signal 'sidebar' in message
lobehub/lobehub,be0255b746d2e5ff5c618b6a073cdbfe1ea897cb,"🔨 chore: update dependency baseline (#16465)

* 🔨 chore: update dependency baseline

* 🔨 chore(cli): update dependency baseline

* 🔨 chore(desktop): update dependency baseline

* 🔨 chore: fix dependency baseline blockers

* 🔨 chore: update TypeScript and Next baseline",2026-06-30T15:18:08Z,False,True,No,"backend/infra signal 'dependency', no UI terms"
lobehub/lobehub,30da7020f3074b9cc665094714cc0de36b8ba734,"🐛 fix(chat): stabilize topic creation lifecycle (#16467)

* 🐛 fix(chat): stabilize topic creation lifecycle

* 🐛 fix(chat): tighten optimistic topic reconciliation

* 🐛 fix(chat): release topic rename loading owner

* 🐛 fix(chat): balance save topic summary loading

* 🐛 fix(chat): route group optimi",2026-06-30T12:52:04Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,99e42327966ef2f5260bcc40f9cc534d40eb51ae,✨ feat(chat-input): adopt sectioned editor menus (#16471),2026-06-30T11:24:33Z,False,True,Yes,UI signal 'menu' in message
lobehub/lobehub,05d807c55b7a5ac090e28b79406bc47091081dab,"🐛 fix(connector): persist custom headers alongside any auth type (#16470)

* 🐛 fix(connector): persist custom headers alongside any auth type

Custom MCP headers were silently dropped when the auth type was ""API Key""
(bearer) or OAuth, because they were stored in the single-kind `credentials`
column",2026-06-30T11:24:23Z,False,True,Yes,UI signal 'header' in message
lobehub/lobehub,b8595e1fead06ea5a132a167d7875af934bc0118,"🐛 fix(chat): scope input history by user and agent (#16461)

* 🐛 fix(chat): scope input history by user and agent

* 🐛 fix(chat): use effective agent for input history",2026-06-30T03:26:27Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,cdc1881494871774e54a471903d1d6980d7afc5f,"✨ feat(chat): add input history navigation (#16446)

* ✨ feat(chat): add input history navigation

* 🐛 fix(chat): preserve input history cursor on refocus

* 🐛 fix(chat): fall back for incompatible input history JSON",2026-06-30T02:46:17Z,False,True,Yes,UI signal 'focus' in message
lobehub/lobehub,50734a08622364020c5d8fc4390fcee671cfa3c4,"♻️ refactor(desktop): replace ToolDetectorManager with BinaryManager + lazy install (#16439)

* 📝 docs(agent-browser): slim builtin skill content to a discovery stub

Drop the 2511-line inlined upstream reference (synced from v0.27.3) and
replace it with a 22-line stub: core loop, LobeHub-bundled no",2026-06-29T18:37:07Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,eb5e72e0a0773006dc8d41a00490fdb4043efa59,🐛 fix(codex): render GitHub MCP tool calls (#16449),2026-06-29T17:02:51Z,False,True,Yes,UI signal 'render' in message
lobehub/lobehub,f5e91e0e7e938c79595993591a5ecabf64f413fa,♻️ refactor(settings): remove subscription iframe wrapper (#16448),2026-06-29T16:38:09Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,805b15a73e354c1e668244092845905a6b6fb8ce,"♻️ refactor(chat-input): full-width slash/mention menus via upstream (#16438)

Bump @lobehub/editor to ^4.18.1 and drop the in-tree custom MentionMenu
(HomeView / CategoryView / SearchView / etc.). Both `@` mention and `/`
slash menus now render through the upstream DefaultSlashMenu, which
portals t",2026-06-29T15:18:39Z,False,True,Yes,UI signal 'menu' in message
lobehub/lobehub,e194e9ddad83be325671545d688cc16381267552,✨ feat(home): add market agent entry (#16435),2026-06-29T13:50:49Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,e0cf68b6c63562608f59e935a7155dd319eda0e4,🐛 fix(chat): fold completed agent turn process (#16431),2026-06-29T13:06:18Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,76d7d7622999ca3f58b7098fba1f1754adef1a54,🐛 fix(review-panel): prevent group header shrink (#16414),2026-06-29T07:37:39Z,False,True,Yes,UI signal 'header' in message
lobehub/lobehub,fc4e6b3334493d9f05c65b56cad4ab601ae09309,✨ feat(agent-signal): add receipt revert (#16423),2026-06-29T07:22:41Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,a4002f742a7135dd24e515cc0a53ddef6abe2541,"🐛 fix(agent-builder): strip conflicting agent tools in builder mode (#16420)

In Agent Builder mode the builder should be the SOLE authority for editing
the agent being configured. But the edited agent's other builtin tools flow
into the builder session via `ctx.plugins`, so Agent Management, group
",2026-06-29T07:03:25Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,3b9f67f384cf3567b10d02e8637460ec6a11c301,"✨ feat(chat): show model display name in message footer (#16421)

- Render `displayName` (fallback to `id`) for the model label below assistant messages
- Update GLM-5.2 Fast description copy",2026-06-29T06:50:52Z,False,True,Yes,UI signal 'footer' in message
lobehub/lobehub,5f19bf11122eb13d849d748d85db0d30ee5e514e,"🐛 fix(task): anchor sub-agent elapsed time to the task tool createdAt (#16412)

* 🐛 fix(task): anchor sub-agent elapsed time to the task tool createdAt

The client-mode sub-agent task showed its live elapsed time counting from
the in-thread first assistant message's createdAt — i.e. the moment the
i",2026-06-29T06:44:25Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,d77af2a1d3011728a6a117ccd8200f5fdcaf5d70,💄 style(desktop): enlarge updater modal actions (#16419),2026-06-29T06:14:02Z,False,True,Yes,UI signal 'modal' in message
lobehub/lobehub,3cbd464dff1f2b6dda799d7e1a55e0affa1128a9,"🚀 release: 20260629 (#16406)

# 🚀 LobeHub Release (20260629)

**Release Date:** June 29, 2026  
**Since v2.2.8:** 199 merged PRs · 199 commits · 14 contributors

> This weekly patch strengthens the agent execution loop: tasks can be
verified with evidence, heterogeneous runs recover more reliably, a",2026-06-29T03:50:50Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,1c04be109c71b55516b19889c5cc4a04375b4d72,"🐛 fix(knowledge): use file ids for chunk actions (#16274)

* 🐛 fix(knowledge): use file id for chunk actions

* ♻️ refactor(knowledge): dedupe chunk-target resolver & fix masonry fileId

Review-driven cleanup of the file-id-for-chunk-actions fix (#16267):

- Collapse the duplicated chunk-target reso",2026-06-29T03:49:56Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,9aa51fe7d2061d350388b142db44b13109121982,"🐛 fix: handle GLM-5.2 params and model descriptions (#16401)

* 🐛 fix: handle GLM-5.2 params and model descriptions

* 🐛 fix: localize model switch descriptions

* 💄 style: refine GLM-5.2 fast description

* 🐛 fix: suppress Fireworks GLM tool stream",2026-06-28T16:22:15Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,421a43bf587023f532aa545f79c257dc8487ace9,✨ feat(task): include subtask topic activity (#16399),2026-06-28T15:51:47Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,765f1237ea2671606b24e2ed7b61be24e4a89c16,"🐛 fix(chat): show unavailable model notice (#16383)

* 🐛 fix(chat): show unavailable model notice

* 🐛 fix(chat): check current model against chat selector",2026-06-28T14:23:05Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,5bb04374ebb768c0e54c6c0b253033ce94b8559a,"✨ feat(conversation): global human-approval notification island (#16390)

* ✨ feat(conversation): global human-approval notification island

Surface pending human-approval requests from non-active local runs in a
top-center ""dynamic island"", so users can approve/reject inline without
switching into ",2026-06-28T13:52:04Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,7e4036c09ca8710c13dec855fd73602fe378b5bb,"💄 style(intervention): promote ""don't ask again"" to a first-class approval option (#16389)

In allow-list approval mode, ""Don't ask again for similar actions"" was a
checkbox nested under the Approve option. Promote it to a dedicated second
option (""Approve, and don't ask again for similar actions"") ",2026-06-28T12:17:30Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,233fcafce7f43261a0d555ce65a003864dbaac67,🐛 fix(desktop): constrain update notification layout (#16384),2026-06-28T11:17:53Z,False,True,Yes,UI signal 'layout' in message
lobehub/lobehub,7494de499a11b8e484598ec1fc9d6d86d2e95eda,"🐛 fix(conversation): keep final answer visible when a bookkeeping tool trails a folded turn (#16385)

🐛 fix(conversation): keep final answer visible when a bookkeeping tool trails it

When a finished, non-latest turn's process is folded (the `enableFoldFinishedTurn`
lab feature), `splitFinalAnswer` ",2026-06-28T11:00:15Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,5beaa8ff201c576151cf228c740acd9e8daa0031,💄 style: refine desktop update notice (#16368),2026-06-27T17:09:16Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,6810262da69c3d6624f9bfc034c522edaeb0de31,"💄 style(task): lay verify requirement flat under collapsed trigger (#16367)

The collapsed delivery-acceptance trigger wrapped both the title and the
natural-language requirement inside one clickable <Block onClick={expand}>,
so the requirement text sat inside the clickable region (and lit up on hov",2026-06-27T17:06:42Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,9ce5aceb2abd7c34192e7ea90ddbf77e54e17b52,"✨ feat(tool): context-aware builtin manifests (resolveManifest) + group/sub-agent gating (#16311)

* ✨ feat(group): disable sub-agent dispatch in group conversations

In a group, coordination already happens through real member agents via
GroupManagement.executeAgentTask / broadcast. The lobe-agent ",2026-06-27T04:19:30Z,True,True,Yes,matched pipeline keyword condition
lobehub/lobehub,97b48df57be5f0d86d1b196fe9f910c2a564463e,"♻️ refactor(settings): Analytics telemetry switch → @lobehub/ui/base-ui Switch (#16336)

Per the component-priority guideline (base-ui first), swap the antd
Switch used inside the Analytics FormGroup item for the base-ui Switch.
Props are compatible (checked / onChange signature unchanged), so this
",2026-06-26T12:36:39Z,True,True,Yes,UI signal 'component' in message
lobehub/lobehub,51a62b7921ef5bba49dff96b3721baccfec13a2d,"🔧 chore(eslint): ban deprecated @lobehub/ui wrappers and createStyles (#16334)

* :wrench: chore(eslint): ban deprecated @lobehub/ui wrappers and createStyles

- Bump @lobehub/ui 5.16.1 -> 5.17.1
- Wire restrictedImports preset from @lobehub/ui/eslint
- Ban Button/Modal/Segmented/Select/Tabs from @l",2026-06-26T11:35:35Z,True,True,Yes,UI signal 'button' in message
lobehub/lobehub,0ac0a4f3f8792fc085ecf7e1fca343e68fad1133,"🐛 fix(task): anchor taskCallback on the topic's live leaf to avoid a hidden fork (#16293)

* 🐛 fix(task): anchor taskCallback on the topic's live leaf to avoid a hidden fork

When a dispatched task finishes, the result bridge wrote the taskCallback card
with parentId = origin.messageId (the assistan",2026-06-25T12:20:21Z,True,True,Yes,matched pipeline keyword condition
lobehub/lobehub,20dc1bee71dcadfbcadcd0a37c92ac4fa7464dd0,"🐛 fix(group): persist supervisor orchestration role so group identity renders (#16286)

* 🐛 fix(group): persist supervisor orchestration role so group identity renders

Group supervisor messages rendered as a generic ""Supervisor"" + default
robot avatar instead of the group's avatar/name + 主管 badge. ",2026-06-25T11:30:42Z,True,True,Yes,UI signal 'render' in message
lobehub/lobehub,e7549bf3c99b729c85c48ec68f99e90637880d01,"✨ feat(verify): feed builder-captured evidence to the agent verifier (#16260)

* ✨ feat(verify): feed builder-captured evidence to the agent verifier

The LLM judge reads the run's captured evidence (#16130), but the agent-type
verifier didn't: `buildVerifierPrompt` only got checkItem + deliverable ",2026-06-25T03:55:56Z,True,True,Yes,matched pipeline keyword condition
lobehub/lobehub,e751b884f5c6895e415ddc5504692161c47bfb53,"♻️ refactor: migrate Tabs to @lobehub/ui/base-ui (#16229)

* ♻️ refactor: migrate Tabs from antd / @lobehub/ui root to @lobehub/ui/base-ui

Per AGENTS.md component priority (base-ui → @lobehub/ui → antd), move every
in-repo Tabs usage to the headless base-ui Tabs.

- Bump @lobehub/ui ^5.15.10 → ^5.1",2026-06-24T16:28:35Z,True,True,Yes,UI signal 'component' in message
lobehub/lobehub,a00a627b6ec69ad01f1e36a73abcc25e908d29db,"♻️ refactor(modal): migrate antd Modal to base-ui imperative API (#16212)

* ♻️ refactor(modal): migrate antd Modal to base-ui imperative API

Migrate 13 modals from antd Modal / declarative @lobehub/ui Modal to base-ui
imperative createModal:

- GuideModal (Notion / GitHub star / Feedback)
- Update",2026-06-23T16:15:13Z,True,True,Yes,UI signal 'modal' in message
lobehub/lobehub,dee95f541985e4e86605dd1c4dd76b02372f8ffe,"💄 style(tool): compact single-row Linear list render (#16359)

Render Linear list_* entities as one tight row each: title on the left,
relative ""updated"" time on the right. Drop the chunky per-field grid,
hide meaningless UUID ids (human ids like LOBE-123 stay), and show the
update time as locale-aw",2026-06-27T15:10:56Z,False,True,Yes,UI signal 'render' in message
lobehub/lobehub,619c71216862ce0b2b638f46a53bae51346729e1,"🐛 fix(git): refresh branch label when switching working directory (#16358)

The branch label stayed stuck on the previous directory's branch when
switching the working directory — only a manual refresh (mutate()) recovered
it, while the diff badge updated fine.

Root cause: the branch and the linked",2026-06-27T14:19:44Z,False,True,Yes,UI signal 'badge' in message
lobehub/lobehub,11d14be933243f71999d1be2295619d01a756b5f,"💄 style(home): tag group conversations in the sidebar instead of agent runtime (#16357)

💄 style(home): replace heterogeneous runtime tag with a group tag in the sidebar

Drop the Claude Code / Codex runtime badge from single-agent list items and
instead tag group conversations with a ""群组"" / Group l",2026-06-27T12:21:50Z,False,True,Yes,UI signal 'sidebar' in message
lobehub/lobehub,3498537aae33641970536ef77593eb2cf78ba64c,"feat: workspace device member access (#16333)

* chore: adjust workspace limit copy

* fix: device enroll memebership

* feat: support device manage

* fix: navigation route

* chore: optimize device list

* feat: add workspace auth

* fix: workspace device role auth

* feat: support inactive worksp",2026-06-26T17:33:33Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,edd41af83051b451e5183da1ad4c21eee84a9578,🐛 fix(devtools): prevent feature flag rows from collapsing (#16335),2026-06-26T12:16:29Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,8a193b20877a2f2005e3b598842932aebe0b18c9,"✨ feat(nav-panel): add overridable slot above sidebar footer (#16327)

* ✨ feat(nav-panel): add overridable slot above sidebar footer

Open-source builds keep the slot empty by default; downstream branches can
override `@/business/client/features/NavPanelUpgradeEntry` via tsconfig path
precedence to",2026-06-26T08:12:25Z,False,True,Yes,UI signal 'sidebar' in message
lobehub/lobehub,4f0dbfb91459795ce03e8e24a7096f9f5df7962b,"🐛 fix(desktop): stop update prompt from resurfacing after install-later, polish card (#16317)

UpdaterManager now records the version the user acknowledged with
""install later"" and skips re-broadcasting `updateDownloaded` /
re-triggering auto-download for that same version during the running
session",2026-06-26T07:46:38Z,False,True,Yes,UI signal 'card' in message
lobehub/lobehub,04b4664b596394c0db01d4cfba3489fba375de9f,"chore: remove LOBE-XXX markers from source code (#16320)

chore: remove LOBE-XXX markers from source code comments

Replace all LOBE-XXX issue reference markers in source code with
descriptive inline context that preserves the intent without
exposing internal issue tracking IDs in the open-source co",2026-06-26T06:36:49Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,8ac6a1b4825a3a043c55c4fa294f3749660006d6,"🐛 fix(agent-builder): inject editing-agent context in gateway mode & restore editor sync (#16326)

* 🐛 fix(agent-builder): inject editing-agent context in gateway mode & restore editor sync

In gateway mode the Agent Builder couldn't perceive the agent being edited, and
the left profile system-promp",2026-06-26T06:14:15Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,d860e1e909a4ee46adab4bef33c6e7646068401d,💄 fix(task): task-callback opens the side portal instead of navigating away (#16316),2026-06-26T05:13:48Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,a50b6a83e78713d5874b759e5bf9a7d423c758d3,"✨ feat: workspace billing system (squashed) (#16308)

* feat: workspace billing system (squashed)

* fix: lint error",2026-06-26T03:42:32Z,False,True,No,"backend/infra signal 'lint', no UI terms"
lobehub/lobehub,872604cc6a0fc8c7b733e61dc861594c4abe1fb2,"🐛 fix(auth-spa): clean stale SPA assets before auth build (#16310)

* 🐛 fix(auth-spa): clean stale SPA assets before auth build

* 🐛 fix(auth-spa): copy favicon assets",2026-06-25T17:22:05Z,False,True,Yes,UI signal 'icon' in message
lobehub/lobehub,a0f654089354f4a3ddf6fbcad32572a258784cb9,"✨ feat(task): surface natural-language verify requirement in collapsed & empty states (#16307)

A task can have its delivery-acceptance gate configured via the natural-language
requirement alone, without ever materializing structured criteria. Treat that as
""configured"", and keep the panel's empty s",2026-06-25T17:09:31Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,2889f762f80aacd73e21b3828c74312773300357,"💄 style(task): polish editTask / runTask / setTaskVerify result cards (#16304)

* 💄 feat(task): add result cards for editTask, runTask & setTaskVerify

These three task tools previously fell back to the generic
""arguments + raw result"" dump in the conversation detail panel. Give each
a focused resul",2026-06-25T16:58:52Z,False,True,Yes,UI signal 'focus' in message
lobehub/lobehub,6c99871ca3254f6017069b59997da04d8c37d632,"🐛 fix(floating-panel): disable ChatInput internal expand and control bar in floating panel (#16306)

- Add allowExpand={false} to ChatInput in FloatingChatPanel so its internal
  expand button is suppressed (redundant with HoverExpandBar)
- Remove showControlBar in the expanded state - the floating ",2026-06-25T15:58:44Z,False,True,Yes,UI signal 'button' in message
lobehub/lobehub,5487b492bc099106033615d2afab95e74f3a6c9d,"🐛 fix(hetero): record real claude-code/codex provider+model on op rows, structured op id (#16302)

* 🐛 fix(hetero): record real claude-code/codex provider+model on op rows, structured op id

The hetero operation persistence from #16237 made a CC/Codex run a first-class
agent_operations + tracing pee",2026-06-25T15:38:35Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,b17f9656c583861f7abdb80d2da3a3601663760f,"✨ feat(device): CLI delete, scrollable device panels, and multi-select delete (#16299)

* ✨ feat(device): add CLI delete, scrollable panels, and multi-select delete

- CLI: `lh device delete <id...>` (multi-id, `remove` alias, --yes, confirm prompt)
- Cap + scroll the chat-input device switcher list",2026-06-25T15:07:57Z,False,True,Yes,UI signal 'scroll' in message
lobehub/lobehub,9a24f3ab4503ffcde60daed183f40b1b139a621a,"🐛 fix(task): open task detail portal from onAfterCall instead of render effect (#16297)

In gateway mode the agent runs server-side and the client re-fetches and
remounts the createTask message on `tool_end`, so the renderer's mount-time
effect never observes the undefined → defined identifier trans",2026-06-25T15:06:40Z,False,True,Yes,UI signal 'render' in message
lobehub/lobehub,7ce9b2671a80d58f3c9adc66adba3b3a87f2f03e,"✨ feat: fold completed agent turns into a compact summary, keep latest expanded (#16051)

✨ feat: fold a finished turn's process under a Codex-style ""已处理 {duration}"" header (Lab opt-in)

A finished, non-latest agent turn folds its *process* (reasoning + tool calls +
intermediate narration) under one",2026-06-25T13:12:42Z,False,True,Yes,UI signal 'header' in message
lobehub/lobehub,ae8b4597ebff917f3c2433bbfb40ec6877af558e,"✨ feat(task): add setTaskVerify tool for agent-set verify gate (#16296)

* ✨ feat(task): add setTaskVerify tool so agents can attach a verify gate

Agents creating tasks via the builtin task tool had no entry to set the
delivery-acceptance (verify) config (`tasks.config.verify`), so dispatched
tasks",2026-06-25T13:10:03Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,33d836af78713c15797971563be3acbc2a240233,"✨ feat(agent-management): surface heterogeneous agent type in searchAgent results (#16292)

* ✨ feat(agent-management): surface heterogeneous agent type in searchAgent results

The searchAgent tool returned only id/title, so the orchestrator couldn't tell
that a result (e.g. a Claude Code machine) i",2026-06-25T12:40:04Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,216d50ba24600f60568fe1d5d66bf5f427afadfc,"🔨 chore(agent-testing): auto-allocate non-conflicting dev ports + local chat-security bypass (#16287)

* 🔨 chore(agent-testing): auto-allocate non-conflicting dev ports + local chat-security bypass

Two improvements to the agent-testing skill so local e2e is reliable when
several repo copies run con",2026-06-25T12:11:57Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,479514d0ff5ed4e9339210a61783de715189619c,"✨ feat: support Bedrock API key auth (#16284)

* ✨ feat: support Bedrock API key auth

* 🐛 fix: guard Bedrock auth mode changes for read-only users

* ✅ test: type MessageContent markdown mock args

* 🐛 fix: preserve Bedrock API keys without random selection

* ✅ test: type Bedrock runtime inspectio",2026-06-25T11:21:16Z,False,True,No,"backend/infra signal 'auth', no UI terms"
lobehub/lobehub,7ab97fad56e5e8b0301c4f2cd1ab41f418928b43,"🐛 fix(database): serialize topic.metadata updates to prevent lost-update stranding hetero tasks (#16285)

* 🐛 fix(database): serialize topic.metadata updates to prevent lost-update

`TopicModel.updateMetadata` did a non-atomic read-modify-write
(`{ ...existing, ...patch }`). During a heterogeneous a",2026-06-25T10:17:30Z,False,True,No,"backend/infra signal 'database', no UI terms"
lobehub/lobehub,ce16d8d6c5ee2bc5779bbeb5530ddcff8914b688,"💄 style(verify): table layout for desktop checks & mobile adaptation (#16187)

* 💄 style(verify): table layout for desktop checks & mobile adaptation

- Render the Checks list as a compact table on desktop so more rows are
  scannable at once; keep stacked cards on mobile via useIsMobile
- Constrain",2026-06-25T10:13:40Z,False,True,Yes,UI signal 'layout' in message
lobehub/lobehub,3b12dc4231d46086a5a055cd5ca3e6592b750934,"🐛 fix(desktop): make working-directory clear work for built-in agents (#16273)

The Clear action only dropped the topic-level override
(topic.metadata.workingDirectory). Heterogeneous agents bake the resolved
cwd into topic metadata on topic creation, so a topic-only clear worked for
them — but buil",2026-06-25T09:37:17Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,84d963152053c378d9721ed22799955716da0e92,"✨ feat(desktop): auto-retry Claude Code overloaded errors with in-place replace (#16277)

* ✨ feat(desktop): auto-retry Claude Code overloaded errors with in-place replace

Heterogeneous Claude Code / Codex turns that fail with a transient upstream
""overloaded"" error (429 ""not your usage limit"" / 52",2026-06-25T08:56:55Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,5686be81500dc52b0a837cf2bf5446012f9a957e,💄 fix(model-list): improve search bar layout and add square variant to tabs (#16279),2026-06-25T08:37:56Z,False,True,Yes,UI signal 'aria' in message
lobehub/lobehub,b424a4f3763b118cd06ee67f2751ec6d9dfc8927,"⚡️ perf(conversation): disable text streaming animation when a tool already follows the text (#16278)

In AssistantGroup, a mixed block (assistant prose + tool call in the same
message item) can be the last block, so withMarkdownStreamingState leaves
markdown streaming enabled even though a tool is ",2026-06-25T08:31:19Z,False,True,Yes,UI signal 'animation' in message
lobehub/lobehub,e88776e545807fbf4a6b0b7133da632ab75c63b0,"🐛 fix(builtin-tool): surface real task & agent data in tool cards (#16272)

createTask now structures the created task (name/status/priority/
description/parent) into `state`, so the Render card and Debug ""skill
state"" panel show real data instead of `{ success, identifier }`. The
card renders the m",2026-06-25T08:12:57Z,False,True,Yes,UI signal 'render' in message
lobehub/lobehub,1a7997c574ba3faa2e2ed754510d056c6dc90e48,🐛 fix(task): align topic drawer layout (#16275),2026-06-25T08:12:47Z,False,True,Yes,UI signal 'layout' in message
lobehub/lobehub,00da906b7765e4066cfc016c634e766b9401b0f8,"♻️ refactor(group): align group topic route with agent `/:gid/:topicId` (#16271)

* ♻️ refactor(group): align group topic route with agent `/:gid/:topicId`

Make group chat use a path-param topic route (`/group/:gid/:topicId`)
matching the agent scheme, instead of the `?topic=` query param that left",2026-06-25T06:43:05Z,False,True,Yes,UI signal 'align' in message
lobehub/lobehub,74fb01a378b82e88f36edaf2a50f336662e08901,"🐛 fix(route-meta): render dynamic meta as components (#16253)

* 🐛 fix(route-meta): render dynamic meta as components

* 🐛 fix(route-meta): update DynamicMeta handling in RouteMetaBridge and add test for static route

Signed-off-by: Innei <tukon479@gmail.com>

---------

Signed-off-by: Innei <tukon4",2026-06-25T06:02:52Z,False,True,Yes,UI signal 'component' in message
lobehub/lobehub,8a86c34300783c5c54fd253b6e3665e8c12d0c04,"⏪️ revert: improve device connection management (#16191) (#16268)

Revert ""✨ feat(device): improve device connection management (#16191)""

This reverts commit 9d6bf3f8fad0bfe3775ae8385659b876d4bbb8dc.",2026-06-25T04:34:56Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,26db93ff9871c11371e4ce813e7dab5f07fb9048,"🐛 fix(group): stop first-message flicker on new-topic creation (#16259)

* 🐛 fix(group): stop first-message flicker on new-topic creation

Sending the first message in a group chat made the just-sent message
visibly disappear then reappear. Two stacked causes:

1. sendGroupMessage switched topic bef",2026-06-25T03:11:21Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,c84a1d96beb1c922a1a59c496b3bedef3c2398f8,🐛 fix(desktop): remount dynamic meta runner on tab URL changes (#16252),2026-06-24T16:07:49Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,4abccf458321e9fb878932c9a14ce5f6ec8b1976,💄 style(chat): move hetero model selector into input action bar (#16251),2026-06-24T14:31:05Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,0c615cd9f5dbe410809838a04aacc38488bd0d0f," 💄 style(token): chat input context token details refresh (#15978)

* ✨ feat(controls): add sidebar styling for form layout

* ✨ feat(chat): implement context window message handling with history count support

* ✨ feat(token): add utility functions for tool context management and default tool exclu",2026-06-24T12:36:10Z,False,True,Yes,UI signal 'styling' in message
lobehub/lobehub,461472129cc558489f4a68c38ebe7802d0fab10b,"✨ feat(task): bridge finished task handoff back to creator conversation (#16238)

* ✨ feat(task): bridge finished task handoff back to creator conversation

Deliver a finished task's handoff result back into the conversation that
created it (LOBE-10625, fire-and-forget — does not suspend the creator",2026-06-24T09:05:30Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,803310c05b3946e3ca6c0560009fb7dcff3d8956,"🐛 fix(modal): patch regressions from #16212 imperative createModal migration (#16246)

- Inbox agent advanced settings: stop excluding the Opening tab when isInbox;
  combined with prod's enableAgentSelfIteration=false this left availableTabs
  empty and the new SettingsModalLayout rendered a blank ",2026-06-24T09:01:31Z,False,True,Yes,UI signal 'layout' in message
lobehub/lobehub,260f9ef1c29cc18ebf1d86fb1ecb27da86e79b10,"🐛 fix(desktop): isolate tabbar data by scope (#16224)

* 🐛 fix(desktop): isolate tabbar data by scope

* 🎨 fix: fix import ordering in electron store actions",2026-06-24T08:19:31Z,False,True,Yes,matched UI file-type condition
lobehub/lobehub,d59e985b64173a5b8253978f3c3844893e2aa57a,💄 style(create): use light spinner on dark upload mask (#16236),2026-06-24T04:13:28Z,False,True,Yes,UI signal 'spinner' in message
lobehub/lobehub,7a4fa051879e1adb6d0820b6beed96d870a8f623,"✨ feat(builder): context-aware suggestions + feedback loop for Agent/Group Builder (#16225)

* ✨ feat(builder): context-aware suggestions + feedback loop for Agent/Group Builder

LOBE-10701: the ""Agent Builder"" / ""Group Agent Builder"" panels reused the
generic end-user chat/group suggestion pools, s",2026-06-24T01:57:43Z,False,True,Yes,matched UI file-type condition
